component_id,pairing_status,experiment_association,matched_run_id,primary_report_reference,link_status,oof_artifacts,test_artifacts,model_artifacts,notes
pair_s44_conditional_init,model_only,component_family:fresh;team_a:exp_044,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/FRESH_COND_FT_EXP044/plans/pair_s44_conditional_init.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
predictions,oof_and_test,component_family:ridge;team_a:exp_068;unknown,unknown,yes,linked_by_artifact_path_association,artifacts/RECENCY_RIDGE_PRED_EXP068_A1/oof_predictions.npz,research/rmsle_diagnostics/test_predictions.parquet,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
regime_by_activity,test_only,component_family:etx;team_a:exp_036,unknown,yes,linked_by_artifact_path_association,unknown,research/strategies/results/ETX1/test_regime_by_activity.csv,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
regime_check,test_only,component_family:etx;team_a:exp_036,unknown,yes,linked_by_artifact_path_association,unknown,research/strategies/results/ETX1/test_regime_check.csv,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
s2_oof_best,oof_only,team_a_s2:exp_012,s2_oof_best,no,linked_by_artifact_path_association,linked_worktree/team_a_s2/artifacts/s2_oof_best.json;linked_worktree/team_a_s2/artifacts/s2_oof_best.npz,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
segments,test_only,component_family:seq;independent_anniversary:exp_058;independent_global_regime:exp_057;team_a:exp_025;team_a:exp_028,unknown,yes,linked_by_artifact_path_association,unknown,research/strategies/results/SEQ3/test_segments.csv;linked_worktree/independent_anniversary/research/strategies/results/SEQ3/test_segments.csv;linked_worktree/independent_global_regime/research/strategies/results/SEQ3/test_segments.csv,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
shift,test_only,independent_anniversary:exp_058;independent_calendar:exp_029;independent_domain:exp_028;independent_global_regime:exp_057;independent_renewal:exp_027;unknown,unknown,yes,linked_by_artifact_path_association,unknown,research/rmsle_diagnostics/diagnostics/test_shift.csv;linked_worktree/independent_anniversary/research/rmsle_diagnostics/diagnostics/test_shift.csv;linked_worktree/independent_calendar/research/rmsle_diagnostics/diagnostics/test_shift.csv;linked_worktree/independent_domain/research/rmsle_diagnostics/diagnostics/test_shift.csv;linked_worktree/independent_global_regime/research/rmsle_diagnostics/diagnostics/test_shift.csv;linked_worktree/independent_renewal/research/rmsle_diagnostics/diagnostics/test_shift.csv,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
snapshot_step_00000,model_only,component_family:fresh;team_a:exp_044;team_a:exp_045;unknown,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S42-V1016/snapshot_step_00000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S43-V1016/snapshot_step_00000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S44-V1016/snapshot_step_00000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S42-V1016/snapshot_step_00000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S43-V1016/snapshot_step_00000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S44-V1016/snapshot_step_00000.pt;artifacts/DET_PAIR/run1/snapshot_step_00000.pt;artifacts/DET_PAIR/run2/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S42-V1016/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S43-V1016/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S44-V1016/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S42-V1016/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S43-V1016/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S44-V1016/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/integration_replay/FT-VOL-S42-run1/snapshot_step_00000.pt;artifacts/FRESH_COND_FT_EXP044/integration_replay/FT-VOL-S42-run2/snapshot_step_00000.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
snapshot_step_00001,model_only,component_family:fresh;team_a:exp_044;team_a:exp_045;unknown,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S42-V1016/snapshot_step_00001.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S43-V1016/snapshot_step_00001.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S44-V1016/snapshot_step_00001.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S42-V1016/snapshot_step_00001.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S43-V1016/snapshot_step_00001.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S44-V1016/snapshot_step_00001.pt;artifacts/DET_PAIR/run1/snapshot_step_00001.pt;artifacts/DET_PAIR/run2/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S42-V1016/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S43-V1016/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S44-V1016/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S42-V1016/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S43-V1016/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S44-V1016/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/integration_replay/FT-VOL-S42-run1/snapshot_step_00001.pt;artifacts/FRESH_COND_FT_EXP044/integration_replay/FT-VOL-S42-run2/snapshot_step_00001.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
snapshot_step_00100,model_only,component_family:fresh;team_a:exp_044;team_a:exp_045;unknown,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S42-V1016/snapshot_step_00100.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S43-V1016/snapshot_step_00100.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S44-V1016/snapshot_step_00100.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S42-V1016/snapshot_step_00100.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S43-V1016/snapshot_step_00100.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S44-V1016/snapshot_step_00100.pt;artifacts/DET_PAIR/run1/snapshot_step_00100.pt;artifacts/DET_PAIR/run2/snapshot_step_00100.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S42-V1016/snapshot_step_00100.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S43-V1016/snapshot_step_00100.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S44-V1016/snapshot_step_00100.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S42-V1016/snapshot_step_00100.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S43-V1016/snapshot_step_00100.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S44-V1016/snapshot_step_00100.pt;artifacts/FRESH_COND_FT_EXP044/integration_replay/FT-VOL-S42-run1/snapshot_step_00100.pt;artifacts/FRESH_COND_FT_EXP044/integration_replay/FT-VOL-S42-run2/snapshot_step_00100.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
snapshot_step_01000,model_only,component_family:fresh;team_a:exp_044;team_a:exp_045;unknown,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S42-V1016/snapshot_step_01000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S43-V1016/snapshot_step_01000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S44-V1016/snapshot_step_01000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S42-V1016/snapshot_step_01000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S43-V1016/snapshot_step_01000.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S44-V1016/snapshot_step_01000.pt;artifacts/DET_PAIR/run1/snapshot_step_01000.pt;artifacts/DET_PAIR/run2/snapshot_step_01000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S42-V1016/snapshot_step_01000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S43-V1016/snapshot_step_01000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S44-V1016/snapshot_step_01000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S42-V1016/snapshot_step_01000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S43-V1016/snapshot_step_01000.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S44-V1016/snapshot_step_01000.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
snapshot_step_02421,model_only,component_family:fresh;team_a:exp_044,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S42-V1016/snapshot_step_02421.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S43-V1016/snapshot_step_02421.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S44-V1016/snapshot_step_02421.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S42-V1016/snapshot_step_02421.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S43-V1016/snapshot_step_02421.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S44-V1016/snapshot_step_02421.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
snapshot_step_04842,model_only,component_family:fresh;team_a:exp_044;team_a:exp_045;unknown,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S42-V1016/snapshot_step_04842.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S43-V1016/snapshot_step_04842.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S44-V1016/snapshot_step_04842.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S42-V1016/snapshot_step_04842.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S43-V1016/snapshot_step_04842.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S44-V1016/snapshot_step_04842.pt;artifacts/DET_PAIR/run1/snapshot_step_04842.pt;artifacts/DET_PAIR/run2/snapshot_step_04842.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S42-V1016/snapshot_step_04842.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S43-V1016/snapshot_step_04842.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-FRESH-S44-V1016/snapshot_step_04842.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S42-V1016/snapshot_step_04842.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S43-V1016/snapshot_step_04842.pt;artifacts/FRESH_COND_FT_EXP044/arms/FT-VOL-S44-V1016/snapshot_step_04842.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
snapshot_step_09684,model_only,team_a:exp_045,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S42-V1016/snapshot_step_09684.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S43-V1016/snapshot_step_09684.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S44-V1016/snapshot_step_09684.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S42-V1016/snapshot_step_09684.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S43-V1016/snapshot_step_09684.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S44-V1016/snapshot_step_09684.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
snapshot_step_14526,model_only,team_a:exp_045,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S42-V1016/snapshot_step_14526.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S43-V1016/snapshot_step_14526.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S44-V1016/snapshot_step_14526.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S42-V1016/snapshot_step_14526.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S43-V1016/snapshot_step_14526.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S44-V1016/snapshot_step_14526.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
snapshot_step_19368,model_only,team_a:exp_045,unknown,no,linked_by_artifact_path_association,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S42-V1016/snapshot_step_19368.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S43-V1016/snapshot_step_19368.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYSHUF-S44-V1016/snapshot_step_19368.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S42-V1016/snapshot_step_19368.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S43-V1016/snapshot_step_19368.pt;artifacts/BUYCTRL_DET_EXP045/arms/BUYTRUE-S44-V1016/snapshot_step_19368.pt,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
status,oof_only,team_a:exp_067,oof_status,yes,linked_by_artifact_path_association,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/oof_status.json;research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144_V2/oof_status.json,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
strongest_oof_replay,oof_only,independent_global_regime:exp_057,strongest_oof_replay,yes,linked_by_artifact_path_association,linked_worktree/independent_global_regime/artifacts/GLOBAL_REGIME_OCC_EXP057/strongest_oof_replay.json,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
tier_a_fixed_mix,oof_only,component_family:mix;independent_anniversary:exp_058;independent_calendar:exp_029;independent_domain:exp_028;independent_global_regime:exp_057;independent_renewal:exp_027,unknown,no,linked_by_artifact_path_association,research/strategies/results/tier_a_fixed_mix_oof.csv;linked_worktree/independent_anniversary/research/strategies/results/tier_a_fixed_mix_oof.csv;linked_worktree/independent_calendar/research/strategies/results/tier_a_fixed_mix_oof.csv;linked_worktree/independent_domain/research/strategies/results/tier_a_fixed_mix_oof.csv;linked_worktree/independent_global_regime/research/strategies/results/tier_a_fixed_mix_oof.csv;linked_worktree/independent_renewal/research/strategies/results/tier_a_fixed_mix_oof.csv,unknown,unknown,Orphan candidate means no mechanical link was recovered; it does not assert the artifact was unused.
